Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
1616,0.896742021276594,0.878989361702125,0.912677304964537,213.263187500022,209.041250000022,217.052916666689
1617,0.896719858156027,0.878989361702125,0.912677304964537,213.257916666689,209.041250000022,217.052916666689
1618,0.896697695035459,0.878989361702125,0.912677304964537,213.252645833355,209.041250000022,217.052916666689
1619,0.896653368794324,0.878989361702125,0.912677304964537,213.242104166689,209.041250000022,217.052916666689
1620,0.896653368794324,0.878989361702125,0.912677304964537,213.242104166689,209.041250000022,217.052916666689
1621,0.896631205673757,0.878989361702125,0.912677304964537,213.236833333355,209.041250000022,217.052916666689
1622,0.896586879432622,0.878989361702125,0.912677304964537,213.226291666689,209.041250000022,217.052916666689
1623,0.896542553191487,0.878989361702125,0.912677304964537,213.215750000022,209.041250000022,217.052916666689
1624,0.89652039007092,0.878989361702125,0.912677304964537,213.210479166689,209.041250000022,217.052916666689
1625,0.896498226950353,0.878989361702125,0.912677304964537,213.205208333356,209.041250000022,217.052916666689
1626,0.896431737588651,0.878546099290778,0.912677304964537,213.189395833355,208.935833333355,217.052916666689
1627,0.896409574468083,0.878546099290778,0.912677304964537,213.184125000022,208.935833333355,217.052916666689
1628,0.896387411347516,0.878546099290778,0.912677304964537,213.178854166689,208.935833333355,217.052916666689
1629,0.896276595744679,0.878546099290778,0.91223404255319,213.152500000022,208.935833333355,216.947500000023
1630,0.896276595744679,0.878546099290778,0.91223404255319,213.152500000022,208.935833333355,216.947500000023
1631,0.896254432624112,0.878546099290778,0.91223404255319,213.147229166689,208.935833333355,216.947500000023
1632,0.896232269503544,0.878546099290778,0.91223404255319,213.141958333355,208.935833333355,216.947500000023
1633,0.896232269503544,0.878546099290778,0.91223404255319,213.141958333355,208.935833333355,216.947500000023
1634,0.896187943262409,0.878546099290778,0.91223404255319,213.131416666689,208.935833333355,216.947500000023
1635,0.896187943262409,0.878546099290778,0.91223404255319,213.131416666689,208.935833333355,216.947500000023
1636,0.896143617021275,0.878546099290778,0.91223404255319,213.120875000022,208.935833333355,216.947500000023
1637,0.896121453900707,0.878546099290778,0.91223404255319,213.115604166689,208.935833333355,216.947500000023
1638,0.896077127659572,0.87810283687943,0.91223404255319,213.105062500022,208.830416666688,216.947500000023
1639,0.896032801418438,0.87810283687943,0.91223404255319,213.094520833356,208.830416666688,216.947500000023
1640,0.895988475177303,0.87810283687943,0.91223404255319,213.083979166689,208.830416666688,216.947500000023
1641,0.895988475177303,0.87810283687943,0.91223404255319,213.083979166689,208.830416666688,216.947500000023
1642,0.895899822695034,0.87810283687943,0.91223404255319,213.062895833355,208.830416666688,216.947500000023
1643,0.895877659574466,0.87810283687943,0.91223404255319,213.057625000022,208.830416666688,216.947500000023
1644,0.895855496453899,0.87810283687943,0.91223404255319,213.052354166689,208.830416666688,216.947500000023
1645,0.895811170212764,0.87810283687943,0.91223404255319,213.041812500022,208.830416666688,216.947500000023
1646,0.895789007092196,0.87810283687943,0.911790780141842,213.036541666689,208.830416666688,216.842083333356
1647,0.895766843971629,0.87810283687943,0.911790780141842,213.031270833355,208.830416666688,216.842083333356
1648,0.895766843971629,0.87810283687943,0.911790780141842,213.031270833355,208.830416666688,216.842083333356
1649,0.895722517730494,0.87810283687943,0.911790780141842,213.020729166689,208.830416666688,216.842083333356
1650,0.895656028368792,0.877659574468083,0.911790780141842,213.004916666689,208.725000000022,216.842083333356
1651,0.895656028368792,0.877659574468083,0.911790780141842,213.004916666689,208.725000000022,216.842083333356
1652,0.895633865248225,0.877659574468083,0.911790780141842,212.999645833355,208.725000000022,216.842083333356
1653,0.895611702127658,0.877659574468083,0.911790780141842,212.994375000022,208.725000000022,216.842083333356
1654,0.895567375886523,0.877659574468083,0.911790780141842,212.983833333355,208.725000000022,216.842083333356
1655,0.895500886524821,0.877659574468083,0.911790780141842,212.968020833355,208.725000000022,216.842083333356
1656,0.895456560283686,0.877659574468083,0.911790780141842,212.957479166689,208.725000000022,216.842083333356
1657,0.895434397163119,0.877659574468083,0.911790780141842,212.952208333355,208.725000000022,216.842083333356
1658,0.895390070921984,0.877659574468083,0.911790780141842,212.941666666689,208.725000000022,216.842083333356
1659,0.895390070921984,0.877659574468083,0.911790780141842,212.941666666689,208.725000000022,216.842083333356
1660,0.895345744680849,0.877659574468083,0.911790780141842,212.931125000022,208.725000000022,216.842083333356
1661,0.895323581560282,0.877216312056735,0.911790780141842,212.925854166689,208.619583333355,216.842083333356
1662,0.895279255319147,0.877216312056735,0.911347517730495,212.915312500022,208.619583333355,216.736666666689
1663,0.895234929078012,0.877216312056735,0.911347517730495,212.904770833355,208.619583333355,216.736666666689
1664,0.895234929078012,0.877216312056735,0.911347517730495,212.904770833355,208.619583333355,216.736666666689
1665,0.895212765957445,0.877216312056735,0.911347517730495,212.899500000022,208.619583333355,216.736666666689
1666,0.895212765957445,0.877216312056735,0.911347517730495,212.899500000022,208.619583333355,216.736666666689
1667,0.89516843971631,0.877216312056735,0.911347517730495,212.888958333355,208.619583333355,216.736666666689
1668,0.895146276595743,0.877216312056735,0.911347517730495,212.883687500022,208.619583333355,216.736666666689
1669,0.895057624113473,0.877216312056735,0.911347517730495,212.862604166689,208.619583333355,216.736666666689
1670,0.895013297872338,0.877216312056735,0.911347517730495,212.852062500022,208.619583333355,216.736666666689
1671,0.894968971631204,0.877216312056735,0.911347517730495,212.841520833355,208.619583333355,216.736666666689
1672,0.894946808510637,0.877216312056735,0.911347517730495,212.836250000022,208.619583333355,216.736666666689
1673,0.894924645390069,0.876773049645388,0.911347517730495,212.830979166689,208.514166666688,216.736666666689
1674,0.894902482269502,0.876773049645388,0.911347517730495,212.825708333355,208.514166666688,216.736666666689
1675,0.894880319148934,0.876773049645388,0.911347517730495,212.820437500022,208.514166666688,216.736666666689
1676,0.894835992907799,0.876773049645388,0.911347517730495,212.809895833355,208.514166666688,216.736666666689
1677,0.894813829787232,0.876773049645388,0.911347517730495,212.804625000022,208.514166666688,216.736666666689
1678,0.894813829787232,0.876773049645388,0.911347517730495,212.804625000022,208.514166666688,216.736666666689
1679,0.894791666666665,0.876773049645388,0.910904255319147,212.799354166689,208.514166666688,216.631250000023
1680,0.89474734042553,0.876773049645388,0.910904255319147,212.788812500022,208.514166666688,216.631250000023
1681,0.894703014184395,0.876773049645388,0.910904255319147,212.778270833355,208.514166666688,216.631250000023
