Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
4333,0.772343324250704,0.73160762942782,0.798365122615824,181.093055555547,171.54166666666,187.194444444435
4334,0.772275204359696,0.73160762942782,0.798365122615824,181.077083333325,171.54166666666,187.194444444435
4335,0.772207084468688,0.73160762942782,0.798365122615824,181.061111111103,171.54166666666,187.194444444435
4336,0.772138964577679,0.730245231607656,0.798365122615824,181.04513888888,171.222222222215,187.194444444435
4337,0.771934604904655,0.730245231607656,0.797002724795661,180.997222222214,171.222222222215,186.87499999999
4338,0.771934604904655,0.730245231607656,0.797002724795661,180.997222222214,171.222222222215,186.87499999999
4339,0.771866485013647,0.730245231607656,0.797002724795661,180.981249999991,171.222222222215,186.87499999999
4340,0.771730245231631,0.730245231607656,0.797002724795661,180.949305555547,171.222222222215,186.87499999999
4341,0.771730245231631,0.730245231607656,0.797002724795661,180.949305555547,171.222222222215,186.87499999999
4342,0.771730245231631,0.730245231607656,0.797002724795661,180.949305555547,171.222222222215,186.87499999999
4343,0.771662125340622,0.730245231607656,0.797002724795661,180.933333333325,171.222222222215,186.87499999999
4344,0.771662125340622,0.730245231607656,0.797002724795661,180.933333333325,171.222222222215,186.87499999999
4345,0.771662125340622,0.730245231607656,0.797002724795661,180.933333333325,171.222222222215,186.87499999999
4346,0.771662125340622,0.730245231607656,0.797002724795661,180.933333333325,171.222222222215,186.87499999999
4347,0.771662125340622,0.730245231607656,0.797002724795661,180.933333333325,171.222222222215,186.87499999999
4348,0.771594005449614,0.730245231607656,0.797002724795661,180.917361111103,171.222222222215,186.87499999999
4349,0.771525885558606,0.730245231607656,0.797002724795661,180.90138888888,171.222222222215,186.87499999999
4350,0.771525885558606,0.730245231607656,0.797002724795661,180.90138888888,171.222222222215,186.87499999999
4351,0.771525885558606,0.730245231607656,0.797002724795661,180.90138888888,171.222222222215,186.87499999999
4352,0.771525885558606,0.730245231607656,0.797002724795661,180.90138888888,171.222222222215,186.87499999999
4353,0.771525885558606,0.730245231607656,0.797002724795661,180.90138888888,171.222222222215,186.87499999999
4354,0.771525885558606,0.730245231607656,0.797002724795661,180.90138888888,171.222222222215,186.87499999999
4355,0.77138964577659,0.730245231607656,0.797002724795661,180.869444444436,171.222222222215,186.87499999999
4356,0.77138964577659,0.730245231607656,0.797002724795661,180.869444444436,171.222222222215,186.87499999999
4357,0.771185286103565,0.730245231607656,0.797002724795661,180.821527777769,171.222222222215,186.87499999999
4358,0.771185286103565,0.730245231607656,0.797002724795661,180.821527777769,171.222222222215,186.87499999999
4359,0.771117166212557,0.730245231607656,0.797002724795661,180.805555555547,171.222222222215,186.87499999999
4360,0.770980926430541,0.728882833787493,0.797002724795661,180.773611111103,170.902777777771,186.87499999999
4361,0.770980926430541,0.728882833787493,0.797002724795661,180.773611111103,170.902777777771,186.87499999999
4362,0.770844686648524,0.728882833787493,0.797002724795661,180.741666666658,170.902777777771,186.87499999999
4363,0.770844686648524,0.728882833787493,0.797002724795661,180.741666666658,170.902777777771,186.87499999999
4364,0.770776566757516,0.728882833787493,0.797002724795661,180.725694444436,170.902777777771,186.87499999999
4365,0.770708446866508,0.728882833787493,0.797002724795661,180.709722222214,170.902777777771,186.87499999999
4366,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4367,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4368,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4369,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4370,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4371,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4372,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4373,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4374,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4375,0.7706403269755,0.728882833787493,0.797002724795661,180.693749999992,170.902777777771,186.87499999999
4376,0.770572207084492,0.728882833787493,0.797002724795661,180.677777777769,170.902777777771,186.87499999999
4377,0.770572207084492,0.728882833787493,0.797002724795661,180.677777777769,170.902777777771,186.87499999999
4378,0.770504087193483,0.728882833787493,0.795640326975497,180.661805555547,170.902777777771,186.555555555546
4379,0.770435967302475,0.728882833787493,0.795640326975497,180.645833333325,170.902777777771,186.555555555546
4380,0.770299727520459,0.728882833787493,0.795640326975497,180.61388888888,170.902777777771,186.555555555546
4381,0.770231607629451,0.728882833787493,0.795640326975497,180.597916666658,170.902777777771,186.555555555546
4382,0.770231607629451,0.728882833787493,0.795640326975497,180.597916666658,170.902777777771,186.555555555546
4383,0.770231607629451,0.728882833787493,0.795640326975497,180.597916666658,170.902777777771,186.555555555546
4384,0.770095367847434,0.728882833787493,0.795640326975497,180.565972222214,170.902777777771,186.555555555546
4385,0.770027247956426,0.72752043596733,0.795640326975497,180.549999999992,170.583333333327,186.555555555546
4386,0.76989100817441,0.72752043596733,0.795640326975497,180.518055555547,170.583333333327,186.555555555546
4387,0.76989100817441,0.72752043596733,0.795640326975497,180.518055555547,170.583333333327,186.555555555546
4388,0.769822888283402,0.72752043596733,0.795640326975497,180.502083333325,170.583333333327,186.555555555546
4389,0.769822888283402,0.72752043596733,0.795640326975497,180.502083333325,170.583333333327,186.555555555546
4390,0.769822888283402,0.72752043596733,0.795640326975497,180.502083333325,170.583333333327,186.555555555546
4391,0.769754768392394,0.72752043596733,0.795640326975497,180.486111111103,170.583333333327,186.555555555546
4392,0.769686648501385,0.72752043596733,0.795640326975497,180.470138888881,170.583333333327,186.555555555546
4393,0.769686648501385,0.72752043596733,0.795640326975497,180.470138888881,170.583333333327,186.555555555546
4394,0.769686648501385,0.72752043596733,0.795640326975497,180.470138888881,170.583333333327,186.555555555546
4395,0.769618528610377,0.72752043596733,0.795640326975497,180.454166666658,170.583333333327,186.555555555546
4396,0.769618528610377,0.72752043596733,0.795640326975497,180.454166666658,170.583333333327,186.555555555546
4397,0.769618528610377,0.72752043596733,0.795640326975497,180.454166666658,170.583333333327,186.555555555546
4398,0.769618528610377,0.72752043596733,0.795640326975497,180.454166666658,170.583333333327,186.555555555546
4399,0.769618528610377,0.72752043596733,0.795640326975497,180.454166666658,170.583333333327,186.555555555546
4400,0.769550408719369,0.72752043596733,0.795640326975497,180.438194444436,170.583333333327,186.555555555546
4401,0.769550408719369,0.72752043596733,0.795640326975497,180.438194444436,170.583333333327,186.555555555546
